Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
50,500004,0.0,1.0,557.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
51,510000,0.0,1.0,563.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
52,520004,0.0,1.0,570.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
53,530004,0.0,1.0,573.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
54,540004,0.0,1.0,574.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
55,550004,0.0,1.0,575.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
56,560004,0.0,1.0,578.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
57,570000,0.0,1.0,580.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
58,580004,0.0,1.0,580.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
59,590004,0.0,1.0,581.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
60,600000,0.0,1.0,581.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
61,610000,0.0,1.0,582.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
62,620004,0.0,1.0,584.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
63,630004,0.0,1.0,587.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
64,640004,0.0,1.0,590.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
65,650004,0.0,1.0,590.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
66,660004,0.0,0.0,601.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
67,670004,0.0,0.0,599.0,113.0,112.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
68,680004,0.0,0.0,603.0,113.0,134.0,2102.0,0.0,1620.0,4294955388.0,0.0,0.0
69,690004,0.0,0.0,610.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
70,700004,0.0,0.0,619.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
71,710004,0.0,0.0,631.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
72,720000,0.0,0.0,644.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
73,730000,0.0,0.0,660.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
74,740004,0.0,0.0,679.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
75,750004,0.0,0.0,701.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
76,760000,0.0,0.0,728.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
77,770004,0.0,0.0,761.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
78,780004,0.0,0.0,802.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
79,790008,0.0,0.0,852.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
80,800004,0.0,0.0,919.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
81,810004,0.0,0.0,1001.0,113.0,134.0,2102.0,0.0,1680.0,4294955388.0,0.0,0.0
82,820004,0.0,0.0,1103.0,113.0,134.0,2103.0,0.0,1680.0,4294955388.0,0.0,0.0
83,830000,0.0,0.0,1238.0,113.0,134.0,2103.0,0.0,1680.0,4294955388.0,0.0,0.0
84,840004,0.0,0.0,1417.0,113.0,134.0,2103.0,0.0,1680.0,4294955388.0,0.0,0.0
85,850000,0.0,0.0,1654.0,113.0,134.0,2103.0,0.0,1680.0,4294955388.0,0.0,0.0
86,860000,0.0,0.0,1957.0,113.0,134.0,2103.0,0.0,1680.0,4294955388.0,0.0,0.0
87,870004,0.0,0.0,2305.0,113.0,134.0,2103.0,0.0,1680.0,4294955388.0,0.0,0.0
88,880004,0.0,0.0,2644.0,113.0,111.0,2103.0,0.0,1680.0,4294955388.0,0.0,0.0
89,890000,0.0,0.0,2798.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
90,900004,0.0,0.0,2838.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
91,910000,0.0,0.0,2850.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
92,920004,0.0,0.0,2906.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
93,930004,0.0,0.0,2877.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
94,940000,0.0,0.0,2844.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
95,950004,0.0,0.0,2833.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
96,960004,0.0,0.0,2838.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
97,970000,0.0,0.0,2854.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
98,980004,0.0,0.0,2864.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
99,990004,0.0,0.0,2862.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
100,1000000,0.0,0.0,2865.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
101,1010004,0.0,0.0,2865.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
102,1020004,0.0,0.0,2866.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
103,1030000,0.0,0.0,2868.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
104,1040004,0.0,0.0,2873.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
105,1050004,0.0,0.0,2868.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
106,1060000,0.0,0.0,2886.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
107,1070000,0.0,0.0,2875.0,113.0,111.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
108,1080004,0.0,0.0,2875.0,113.0,112.0,2103.0,0.0,1740.0,4294955388.0,0.0,0.0
109,1090000,0.0,0.0,2875.0,113.0,112.0,2103.0,0.0,1980.0,4294955388.0,0.0,0.0
110,1100004,0.0,0.0,2876.0,113.0,112.0,2103.0,0.0,1980.0,4294955388.0,0.0,0.0
111,1110004,0.0,0.0,2874.0,113.0,112.0,2103.0,0.0,1980.0,4294955388.0,0.0,0.0
112,1120004,0.0,0.0,2879.0,113.0,112.0,2103.0,0.0,1980.0,4294955388.0,0.0,0.0
113,1130000,0.0,0.0,2878.0,113.0,112.0,2103.0,0.0,1980.0,4294955388.0,0.0,0.0
114,1140004,0.0,0.0,2878.0,113.0,112.0,2103.0,0.0,1980.0,4294955388.0,0.0,0.0
115,1150004,0.0,0.0,2878.0,113.0,112.0,2103.0,0.0,1980.0,4294955388.0,0.0,0.0
116,1160000,0.0,0.0,2885.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
117,1170004,0.0,0.0,2874.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
118,1180000,0.0,0.0,2887.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
119,1190004,0.0,0.0,2876.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
120,1200004,0.0,0.0,2883.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
121,1210004,0.0,0.0,2885.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
122,1220000,0.0,0.0,2877.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
123,1230004,0.0,0.0,2887.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
124,1240004,0.0,0.0,2878.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
125,1250004,0.0,0.0,2885.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
126,1260004,0.0,0.0,2898.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
127,1270004,0.0,0.0,2886.0,113.0,112.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
128,1280000,0.0,0.0,2899.0,114.0,111.0,2104.0,0.0,1980.0,4294955388.0,0.0,0.0
129,1290000,0.0,0.0,2887.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
130,1300004,0.0,0.0,2896.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
131,1310004,0.0,0.0,2894.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
132,1320000,0.0,0.0,2885.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
133,1330004,0.0,0.0,2896.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
134,1340004,0.0,0.0,2887.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
135,1350000,0.0,0.0,2897.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
136,1360004,0.0,0.0,2896.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
137,1370004,0.0,0.0,2909.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
138,1380000,0.0,0.0,2956.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
139,1390004,0.0,0.0,2910.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
140,1400004,0.0,0.0,2882.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
141,1410000,0.0,0.0,2864.0,114.0,111.0,2104.0,0.0,2460.0,4294955388.0,0.0,0.0
142,1420000,0.0,0.0,2878.0,114.0,111.0,2105.0,0.0,2460.0,4294955388.0,0.0,0.0
143,1430008,0.0,0.0,2884.0,114.0,111.0,2105.0,0.0,2460.0,4294955388.0,0.0,0.0
144,1440004,0.0,0.0,2896.0,114.0,111.0,2105.0,0.0,2460.0,4294955388.0,0.0,0.0
145,1450004,0.0,0.0,2896.0,114.0,111.0,2105.0,0.0,2460.0,4294955388.0,0.0,0.0
146,1460004,0.0,0.0,2903.0,114.0,111.0,2105.0,0.0,2460.0,4294955388.0,0.0,0.0
147,1470000,0.0,0.0,2899.0,114.0,111.0,2105.0,0.0,2460.0,4294955388.0,0.0,0.0
148,1480004,0.0,0.0,2892.0,114.0,112.0,2105.0,3.0,2460.0,4294955388.0,0.0,0.0
149,1490004,0.0,0.0,2899.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
150,1500000,0.0,0.0,2889.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
151,1510000,0.0,0.0,2902.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
152,1520004,0.0,0.0,2890.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
153,1530004,0.0,0.0,2902.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
154,1540004,0.0,0.0,2896.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
155,1550004,0.0,0.0,2898.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
156,1560000,0.0,0.0,2893.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
157,1570004,0.0,0.0,2897.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
158,1580004,0.0,0.0,2900.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
159,1590000,0.0,0.0,2894.0,114.0,112.0,2105.0,3.0,2700.0,4294955388.0,0.0,0.0
160,1600000,0.0,0.0,2903.0,114.0,112.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
161,1610004,0.0,0.0,2892.0,114.0,112.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
162,1620000,0.0,0.0,2902.0,114.0,112.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
163,1630000,0.0,0.0,2889.0,114.0,112.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
164,1640004,0.0,0.0,2905.0,114.0,112.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
165,1650004,0.0,0.0,2896.0,114.0,112.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
166,1660000,0.0,0.0,2914.0,114.0,112.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
167,1670000,0.0,0.0,2898.0,114.0,112.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
168,1680004,0.0,0.0,2905.0,114.0,109.0,2106.0,3.0,2700.0,4294955388.0,0.0,0.0
169,1690004,0.0,0.0,2894.0,114.0,109.0,2106.0,3.0,2940.0,4294955388.0,0.0,0.0
170,1700000,0.0,0.0,2905.0,114.0,109.0,2106.0,3.0,2940.0,4294955388.0,0.0,0.0
171,1710004,0.0,0.0,2897.0,114.0,109.0,2106.0,3.0,2940.0,4294955388.0,0.0,0.0
172,1720004,0.0,0.0,2901.0,114.0,109.0,2106.0,3.0,2940.0,4294955388.0,0.0,0.0
173,1730004,0.0,0.0,2898.0,114.0,109.0,2106.0,3.0,2940.0,4294955388.0,0.0,0.0
174,1740004,0.0,0.0,2902.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
175,1750000,0.0,0.0,2899.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
176,1760004,0.0,0.0,2899.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
177,1770004,0.0,0.0,2901.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
178,1780000,0.0,0.0,2900.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
179,1790000,0.0,0.0,2903.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
180,1800004,0.0,0.0,2898.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
181,1810000,0.0,0.0,2898.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
182,1820004,0.0,0.0,2903.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
183,1830004,0.0,0.0,2935.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
184,1840004,0.0,0.0,2971.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
185,1850000,0.0,0.0,2917.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
186,1860004,0.0,0.0,2896.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
187,1870004,0.0,0.0,2892.0,114.0,109.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
188,1880000,0.0,0.0,2890.0,114.0,110.0,2107.0,3.0,2940.0,4294955388.0,0.0,0.0
189,1890004,0.0,0.0,2912.0,114.0,110.0,2107.0,3.0,3000.0,4294955388.0,0.0,0.0
190,1900004,0.0,0.0,2906.0,114.0,110.0,2107.0,3.0,3000.0,4294955388.0,0.0,0.0
191,1910000,0.0,0.0,2917.0,114.0,110.0,2107.0,3.0,3000.0,4294955388.0,0.0,0.0
192,1920004,0.0,0.0,2907.0,114.0,110.0,2107.0,3.0,3000.0,4294955388.0,0.0,0.0
193,1930004,0.0,0.0,2918.0,114.0,110.0,2107.0,3.0,3000.0,4294955388.0,0.0,0.0
194,1940004,0.0,0.0,2912.0,114.0,110.0,2107.0,3.0,3000.0,4294955388.0,0.0,0.0
195,1950004,0.0,0.0,2923.0,114.0,110.0,2107.0,3.0,3000.0,4294955388.0,0.0,0.0
196,1960004,0.0,0.0,2917.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
197,1970004,0.0,0.0,2919.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
198,1980000,0.0,0.0,2918.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
199,1990004,0.0,0.0,2918.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
200,2000004,0.0,0.0,2916.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
201,2010000,0.0,0.0,2915.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
202,2020000,0.0,0.0,2917.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
203,2030004,0.0,0.0,2916.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
204,2040004,0.0,0.0,2918.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
205,2050000,0.0,0.0,2915.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
206,2060004,0.0,0.0,2929.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
207,2070008,0.0,0.0,2918.0,114.0,110.0,2108.0,3.0,3000.0,4294955388.0,0.0,0.0
208,2080004,0.0,0.0,2928.0,114.0,112.0,2108.0,13.0,3000.0,4294955388.0,0.0,0.0
209,2090004,0.0,0.0,2918.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
210,2100004,0.0,0.0,2930.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
211,2110000,0.0,0.0,2918.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
212,2120004,0.0,0.0,2931.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
213,2130004,0.0,0.0,2919.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
214,2140000,0.0,0.0,2932.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
215,2150000,0.0,0.0,2918.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
216,2160004,0.0,0.0,2932.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
217,2170000,0.0,0.0,2922.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
218,2180000,0.0,0.0,2930.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
219,2190004,0.0,0.0,2918.0,114.0,112.0,2108.0,13.0,3180.0,4294955388.0,0.0,0.0
220,2200004,0.0,0.0,2926.0,114.0,112.0,2109.0,13.0,3180.0,4294955388.0,0.0,0.0
221,2210000,0.0,0.0,2918.0,114.0,112.0,2109.0,13.0,3180.0,4294955388.0,0.0,0.0
222,2220004,0.0,0.0,2926.0,114.0,112.0,2109.0,13.0,3180.0,4294955388.0,0.0,0.0
223,2230004,0.0,0.0,2922.0,114.0,112.0,2109.0,13.0,3180.0,4294955388.0,0.0,0.0
224,2240004,0.0,0.0,2925.0,114.0,112.0,2109.0,13.0,3180.0,4294955388.0,0.0,0.0
225,2250004,0.0,0.0,2923.0,114.0,112.0,2109.0,13.0,3180.0,4294955388.0,0.0,0.0
226,2260000,0.0,0.0,2929.0,114.0,112.0,2109.0,13.0,3180.0,4294955388.0,0.0,0.0
227,2270000,0.0,0.0,2919.0,114.0,112.0,2109.0,13.0,3180.0,4294955388.0,0.0,0.0
228,2280004,0.0,0.0,2917.0,114.0,109.0,2109.0,12.0,3180.0,4294955388.0,0.0,0.0
229,2290000,0.0,0.0,2950.0,114.0,109.0,2109.0,12.0,3120.0,4294955388.0,0.0,0.0
230,2300000,0.0,0.0,2986.0,114.0,109.0,2109.0,12.0,3120.0,4294955388.0,0.0,0.0
231,2310004,0.0,0.0,2905.0,114.0,109.0,2109.0,12.0,3120.0,4294955388.0,0.0,0.0
232,2320004,0.0,0.0,2886.0,114.0,109.0,2109.0,12.0,3120.0,4294955388.0,0.0,0.0
233,2330000,0.0,0.0,2893.0,114.0,109.0,2109.0,12.0,3120.0,4294955388.0,0.0,0.0
234,2340004,0.0,0.0,2899.0,114.0,109.0,2109.0,12.0,3120.0,4294955388.0,0.0,0.0
235,2350000,0.0,0.0,2909.0,114.0,109.0,2109.0,12.0,3120.0,4294955388.0,0.0,0.0
236,2360004,0.0,0.0,2902.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
237,2370004,0.0,0.0,2912.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
238,2380000,0.0,0.0,2907.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
239,2390004,0.0,0.0,2914.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
240,2400004,0.0,0.0,2911.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
241,2410004,0.0,0.0,2923.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
242,2420004,0.0,0.0,2914.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
243,2430004,0.0,0.0,2928.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
244,2440004,0.0,0.0,2920.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
245,2450000,0.0,0.0,2931.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
246,2460004,0.0,0.0,2926.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
247,2470004,0.0,0.0,2935.0,114.0,109.0,2110.0,12.0,3120.0,4294955388.0,0.0,0.0
248,2480000,0.0,0.0,2919.0,114.0,111.0,2110.0,13.0,3120.0,4294955388.0,0.0,0.0
249,2490000,0.0,0.0,2932.0,114.0,111.0,2110.0,13.0,3120.0,4294955388.0,0.0,0.0
