Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
26,260000,1.0,1.0,882.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
27,270004,1.0,1.0,936.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
28,280000,1.0,1.0,953.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
29,290004,1.0,1.0,946.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
30,300004,1.0,1.0,790.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
31,310000,1.0,1.0,683.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
32,320004,1.0,1.0,657.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
33,330004,1.0,1.0,648.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
34,340004,1.0,1.0,647.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
35,350004,1.0,1.0,659.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
36,360004,1.0,1.0,876.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
37,370000,1.0,1.0,936.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
38,380004,1.0,1.0,945.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
39,390000,1.0,1.0,943.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
40,400000,1.0,1.0,790.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
41,410004,1.0,1.0,682.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
42,420004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
43,430004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
44,440004,1.0,1.0,653.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
45,450000,1.0,1.0,655.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
46,460000,1.0,1.0,869.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
47,470004,1.0,1.0,922.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
48,480000,1.0,1.0,944.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
49,490004,1.0,1.0,955.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
50,500004,1.0,1.0,799.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
51,510004,1.0,1.0,685.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
52,520000,1.0,1.0,657.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
53,530004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
54,540000,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
55,550004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
56,560000,1.0,1.0,880.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
57,570004,1.0,1.0,931.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
58,580004,1.0,1.0,950.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
59,590004,1.0,1.0,952.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
60,600000,1.0,1.0,798.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
61,610004,1.0,1.0,685.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
62,620004,1.0,1.0,657.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
63,630000,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
64,640000,1.0,1.0,653.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
65,650004,1.0,1.0,691.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
66,660004,1.0,1.0,900.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
67,670000,1.0,1.0,921.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
68,680004,1.0,1.0,920.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
69,690004,1.0,1.0,938.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
70,700000,1.0,1.0,797.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
71,710000,1.0,1.0,686.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
72,720004,1.0,1.0,654.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
73,730000,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
74,740004,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
75,750004,1.0,1.0,645.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
76,760000,1.0,1.0,876.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
77,770004,1.0,1.0,930.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
78,780004,1.0,1.0,951.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
79,790000,1.0,1.0,951.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
80,800004,1.0,1.0,807.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
81,810004,1.0,1.0,687.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
82,820004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
83,830004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
84,840004,1.0,1.0,651.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
85,850000,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
86,860004,1.0,1.0,866.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
87,870004,1.0,1.0,932.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
88,880000,1.0,1.0,944.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
89,890004,1.0,1.0,948.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
90,900000,1.0,1.0,810.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
91,910004,1.0,1.0,688.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
92,920004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
93,930004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
94,940000,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
95,950004,1.0,1.0,663.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
96,960004,1.0,1.0,877.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
97,970004,1.0,1.0,928.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
98,980000,1.0,1.0,946.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
99,990000,1.0,1.0,955.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
100,1000000,1.0,1.0,794.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
101,1010004,1.0,1.0,684.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
102,1020004,1.0,1.0,657.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
103,1030000,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
104,1040004,1.0,1.0,654.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
105,1050004,1.0,1.0,660.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
106,1060004,1.0,1.0,882.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
107,1070004,1.0,1.0,938.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
108,1080000,1.0,1.0,951.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
109,1090000,1.0,1.0,956.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
110,1100004,1.0,1.0,801.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
111,1110004,1.0,1.0,740.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
112,1120000,1.0,1.0,668.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
113,1130000,1.0,1.0,637.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
114,1140004,1.0,1.0,626.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
115,1150004,1.0,1.0,636.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
116,1160000,1.0,1.0,880.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
117,1170004,1.0,1.0,935.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
118,1180004,1.0,1.0,952.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
119,1190004,1.0,1.0,951.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
120,1200004,1.0,1.0,800.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
121,1210004,1.0,1.0,685.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
122,1220004,1.0,1.0,657.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
123,1230000,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
124,1240004,1.0,1.0,652.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
125,1250004,1.0,1.0,652.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
126,1260004,1.0,1.0,878.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
127,1270004,1.0,1.0,939.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
128,1280004,1.0,1.0,952.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
129,1290000,1.0,1.0,952.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
130,1300004,1.0,1.0,802.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
131,1310004,1.0,1.0,686.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
132,1320004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
133,1330000,1.0,1.0,651.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
134,1340004,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
135,1350000,1.0,1.0,648.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
136,1360004,1.0,1.0,876.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
137,1370004,1.0,1.0,931.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
138,1380000,1.0,1.0,951.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
139,1390004,1.0,1.0,951.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
140,1400004,1.0,1.0,802.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
141,1410000,1.0,1.0,686.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
142,1420004,1.0,1.0,657.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
143,1430004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
144,1440000,1.0,1.0,653.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
145,1450004,1.0,1.0,647.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
146,1460000,1.0,1.0,879.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
147,1470000,1.0,1.0,940.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
148,1480004,1.0,1.0,953.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
149,1490004,1.0,1.0,958.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
150,1500000,1.0,1.0,810.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
151,1510004,1.0,1.0,687.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
152,1520004,1.0,1.0,659.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
153,1530000,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
154,1540004,1.0,1.0,647.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
155,1550004,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
156,1560004,1.0,1.0,902.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
157,1570000,1.0,1.0,1003.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
158,1580004,1.0,1.0,950.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
159,1590004,1.0,1.0,944.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
160,1600000,1.0,1.0,798.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
161,1610004,1.0,1.0,680.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
162,1620000,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
163,1630004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
164,1640004,1.0,1.0,652.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
165,1650004,1.0,1.0,666.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
166,1660000,1.0,1.0,884.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
167,1670004,1.0,1.0,939.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
168,1680004,1.0,1.0,953.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
169,1690004,1.0,1.0,958.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
170,1700000,1.0,1.0,795.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
171,1710004,1.0,1.0,683.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
172,1720000,1.0,1.0,657.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
173,1730004,1.0,1.0,649.0,122.0,248.0,2514.0,0.0,1680.0,0.0,0.0,0.0
174,1740004,1.0,1.0,647.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
175,1750000,1.0,1.0,660.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
176,1760004,1.0,1.0,886.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
177,1770004,1.0,1.0,940.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
178,1780000,1.0,1.0,953.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
179,1790004,1.0,1.0,962.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
180,1800004,1.0,1.0,798.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
181,1810004,1.0,1.0,686.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
182,1820004,1.0,1.0,659.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
183,1830000,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
184,1840004,1.0,1.0,654.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
185,1850004,1.0,1.0,656.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
186,1860000,1.0,1.0,886.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
187,1870000,1.0,1.0,940.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
188,1880004,1.0,1.0,956.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
189,1890000,1.0,1.0,962.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
190,1900004,1.0,1.0,802.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
191,1910004,1.0,1.0,686.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
192,1920004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
193,1930000,1.0,1.0,651.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
194,1940004,1.0,1.0,647.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
195,1950004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
196,1960004,1.0,1.0,883.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
197,1970000,1.0,1.0,938.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
198,1980004,1.0,1.0,954.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
199,1990000,1.0,1.0,956.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
200,2000004,1.0,1.0,802.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
201,2010000,1.0,1.0,686.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
202,2020000,1.0,1.0,695.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
203,2030004,1.0,1.0,689.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
204,2040004,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
205,2050004,1.0,1.0,629.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
206,2060004,1.0,1.0,865.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
207,2070000,1.0,1.0,930.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
208,2080004,1.0,1.0,954.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
209,2090004,1.0,1.0,959.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
210,2100000,1.0,1.0,808.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
211,2110004,1.0,1.0,688.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
212,2120004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
213,2130004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
214,2140000,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
215,2150000,1.0,1.0,644.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
216,2160004,1.0,1.0,880.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
217,2170000,1.0,1.0,938.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
218,2180004,1.0,1.0,951.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
219,2190004,1.0,1.0,958.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
220,2200004,1.0,1.0,811.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
221,2210000,1.0,1.0,689.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
222,2220004,1.0,1.0,659.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
223,2230004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
224,2240004,1.0,1.0,654.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
225,2250000,1.0,1.0,646.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
226,2260004,1.0,1.0,878.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
227,2270000,1.0,1.0,934.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
228,2280004,1.0,1.0,953.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
229,2290004,1.0,1.0,958.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
230,2300004,1.0,1.0,814.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
231,2310000,1.0,1.0,690.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
232,2320004,1.0,1.0,659.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
233,2330004,1.0,1.0,650.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
234,2340004,1.0,1.0,648.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
235,2350004,1.0,1.0,664.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
236,2360004,1.0,1.0,878.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
237,2370000,1.0,1.0,937.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
238,2380000,1.0,1.0,952.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
239,2390004,1.0,1.0,958.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
240,2400000,1.0,1.0,796.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
241,2410000,1.0,1.0,684.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
242,2420004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
243,2430000,1.0,1.0,651.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
244,2440004,1.0,1.0,654.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
245,2450004,1.0,1.0,662.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
246,2460000,1.0,1.0,890.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
247,2470004,1.0,1.0,940.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
248,2480004,1.0,1.0,1002.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
249,2490004,1.0,1.0,983.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
250,2500000,1.0,1.0,791.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
251,2510004,1.0,1.0,670.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
252,2520000,1.0,1.0,642.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
253,2530000,1.0,1.0,651.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
254,2540004,1.0,1.0,652.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
255,2550004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
256,2560000,1.0,1.0,887.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
257,2570004,1.0,1.0,934.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
258,2580004,1.0,1.0,951.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
259,2590004,1.0,1.0,960.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
260,2600000,1.0,1.0,804.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
261,2610000,1.0,1.0,691.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
262,2620004,1.0,1.0,662.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
263,2630004,1.0,1.0,656.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
264,2640004,1.0,1.0,658.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
265,2650000,1.0,1.0,656.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
266,2660004,1.0,1.0,879.0,122.0,248.0,2514.0,0.0,1620.0,0.0,0.0,0.0
